a,0.0006946459083577912,0.0016671501800589446,-0.005418238085191331,-4.4839050821997405e-17,-0.05557167266862785,-0.0005557167266862412
acheetahi,0.0002778583633431978,0.001250362635044148,-0.0006946459083578365,0.000555716726686301,-0.00138929181671573,-0.0005557167266862695
android,1.2015984922776697,-1.6992428210250838,-0.11253263715397227,-0.2299277956664492,-1.5704554696156607,0.8733088359875382
applewebkit,-0.07321567874091774,-0.0794674919161387,0.001806079361730476,-0.0034732295417893994,-0.021950810704108405,-0.002778583633431455
asktborj,0.0,0.0002778583633431953,-0.00013892918167155953,0.0,-0.0004167875450147669,0.0
at,0.0005557167266863514,-0.0008335750900293638,0.0016671501800588923,-0.00013892918167156035,-0.01819972279897588,0.00013892918167159702
bri,-0.00013892918167157292,-0.0011114334533725704,-0.0008335750900294193,-0.00027785836334314845,-0.0002778583633431507,-0.00013892918167157292
build,-0.0016671501800591866,-0.4167875450147147,-0.04515198404326088,-0.02736904878929953,-0.001111433453372582,1.1281049551733617
center,0.0,-0.06460206947728035,-0.0033343003601177313,-0.00027785836334315235,0.001528220998387252,-0.0004167875450147214
chrome,-0.00013892918167159258,0.5419627377007992,0.002917512815103095,-0.0004167875450147265,-0.27146762098624994,-0.00041678754501474287
chromeframe,0.0,-0.00041678754501476005,-0.0004167875450147188,0.0,1.9288428674766768e-17,-0.0005557167266862851
clr,-0.00013892918167157292,-0.11267156633564374,-0.012781484713784616,-0.005696096448534465,0.13031557240793232,-0.0025007252700882986
compatible,-0.0212561647957504,0.16907681409430086,-0.02264545661246618,-0.03542694132625077,-0.11947909623755103,-0.13517809376643725
cpu,-0.5047297170128188,-0.6835315738241292,0.20964413514239957,0.515982980728216,-0.11822873360250657,-0.0020839377250735443
en,-0.0002778583633431997,-0.08474680081965832,-0.0011114334533725901,0.0004167875450146935,0.0002778583633431431,0.0005557167266863398
fban,-0.00041678754501474097,-0.13476130622142257,-0.0002778583633431637,-0.0008335750900294074,-0.062379202570535544,0.00013892918167155764
fbav,0.00013892918167155772,-0.13490023540309412,-0.0005557167266862946,-0.001250362635044133,-0.06376849438725125,-0.0004167875450147676
fbbv,-0.008891467626980608,-0.131427005861305,-0.00013892918167159385,-0.0008335750900294074,-0.062379202570535544,-0.007502175810264777
fbcr,-0.013892918167157176,-0.1364284564014814,0.0004167875450146909,0.004028946268475623,-0.062379202570535544,0.0068075299019070105
fbdv,-0.02417367761085344,-0.131427005861305,-1.7128299219108496e-17,-0.0008335750900294074,-0.062379202570535544,-0.014448634893843357
fbid,-0.023479031702495587,0.030147632422730723,0.0473748509500061,-0.0013892918167157408,-0.06168455666217768,-0.000138929181671573
fbios,-0.020839377250735733,0.05932276057376087,0.000138929181671512,-2.1819489451093627e-19,-0.021395093977422026,-0.000138929181671573
fblc,0.00013892918167155588,0.7428543343978895,0.1355948813114519,-0.2547961191856611,-0.02472939433753973,1.907023378025583e-17
fbmd,-0.023479031702495587,-0.1321216517696628,0.0006946459083578427,-0.0008335750900294074,-0.06168455666217768,-0.014448634893843357
fbop,-0.020839377250735733,0.5989237021861424,3.5718504231440266e-17,-0.001389291816715791,-0.020978306432407307,0.0
fbrv,-0.006946459083578565,1.9932169694416928,-2.0001634285252567,0.0005557167266863481,-0.007918963355279583,-0.014309705712171786
fbsn,-0.02417367761085344,-0.1315659350429766,-1.7128299219108496e-17,-0.0008335750900294074,-0.062379202570535544,-0.0009725042717009762
fbss,-0.023479031702495587,-0.1357338104931235,0.0009725042717009825,0.002639654451759892,-0.06168455666217768,-0.000138929181671573
fbsv,-0.02417367761085344,-0.1322605809513344,-1.7128299219108496e-17,-0.00013892918167154446,-0.062379202570535544,-0.000138929181671573
firefox,0.09752828553344303,0.12517519268608474,-0.012781484713784604,-0.02111723561407882,-0.24507107646865123,-0.18727653689327628
flipboard,0.00027785836334312736,-0.005835025630206013,0.00027785836334314574,0.000833575090029517,-0.0006946459083578482,-0.0002778583633431808
gecko,-0.00027785836334308774,-0.14379170303007494,-0.005140379721848255,-0.00013892918167145475,0.36996841079139337,-0.16657608882421202
gfe,-0.000833575090029462,0.09391612680998235,-0.0002778583633431108,-0.000833575090029403,-0.02347903170249589,0.00013892918167162055
gt,-0.0001389291816715624,0.0008335750900294024,0.0001389291816715352,-0.0012503626350441562,-0.07946749191613837,4.359533992328507e-17
gzip,0.0008335750900294404,0.10266866525529139,-0.0006946459083579016,-0.00013892918167160355,-0.02764690715264307,-0.0008335750900294033
infopath,-0.00013892918167157292,-0.004723592176833343,-0.00736324662859332,-0.005696096448534465,-0.0002778583633430781,-0.002083937725073575
intel,-0.0004167875450147077,0.458049511971171,-0.012642555532113152,-0.01903329788900543,-0.02792476551598616,0.008335750900294243
ipad,-0.23215066257319475,0.3951145926739494,1.6603426501570935,-0.9198501118475442,-0.46819134223319564,0.0002778583633431538
iphone,-0.2321506625731948,-0.36663411043127564,-0.3435718662737953,1.1777026730301443,-0.49028108211897536,-0.0025007252700883255
khtml,-0.09738935635177108,-0.07363246628593252,0.005279308903519692,0.012920413895456227,-0.08266286309458477,0.009863971898681491
lg,0.000694645908357892,-0.10739225743212397,-0.0008335750900294517,-0.002083937725073594,0.13976275676159872,-0.000833575090029484
like,-0.10989298270221239,-0.1551838959271438,0.0038900170868040435,-0.010419688625367825,-0.11433871651570274,0.016254714255573795
linux,-0.810512845871947,0.12712020122948756,-0.0013892918167158128,-0.0006946459083578159,-0.2682722498078035,0.41248074038289584
lm,0.0,0.016532572618916976,-0.005279308903519737,-0.005557167266862891,-0.0009725042717010334,0.0
